1	-0.96	-3.20	-1.39	1.88	7.91	4.32	5.57	-0.42	2.72	-1.72
2	3.31	-3.51	-2.57	0.58	7.54	3.60	7.89	0.77	1.28	0.75
3	4.40	-1.16	-1.46	-1.58	6.25	2.49	3.48	-0.69	5.48	4.80
4	7.94	0.25	-2.77	-0.43	11.32	4.46	3.41	-2.40	4.05	5.58
5	7.50	0.04	-4.93	-1.46	9.53	4.57	2.48	-4.00	0.57	2.60
6	10.03	0.89	-3.07	3.29	8.74	4.53	7.58	0.85	4.44	3.20
7	7.47	2.62	-0.46	2.06	10.69	2.70	6.39	0.40	2.85	3.04
8	3.88	-2.17	-0.21	6.13	13.55	0.23	3.26	0.76	0.53	5.30
9	5.22	3.08	-0.96	6.65	10.85	6.47	5.86	1.89	0.79	3.80
10	9.46	2.97	-0.40	6.16	11.77	3.56	3.47	1.78	2.42	5.03
11	7.41	2.56	-1.14	4.12	13.26	6.63	5.85	3.93	3.64	8.89
12	7.38	2.18	-1.99	4.67	8.67	1.92	9.09	3.58	3.60	12.96
13	8.37	6.35	0.09	6.25	7.29	1.22	9.70	5.32	5.67	7.12
14	4.53	5.05	-0.45	2.88	1.95	1.70	9.31	1.43	1.49	3.20
15	5.70	4.15	-0.50	7.23	5.48	2.48	9.81	1.34	1.38	8.38
16	8.96	11.24	2.72	6.77	2.17	2.47	7.57	3.28	1.50	10.24
17	9.63	8.85	1.76	3.99	-2.29	3.17	7.35	4.86	1.63	7.03
18	7.89	9.78	1.92	5.40	2.25	3.24	6.90	5.25	3.25	9.41
19	8.88	12.20	0.23	2.27	4.37	2.68	5.45	4.50	6.54	11.19
20	6.47	13.24	2.71	4.18	2.51	8.52	6.66	4.37	3.91	8.70
21	5.20	8.98	0.99	0.88	2.72	6.35	6.23	1.97	4.15	6.79
22	3.87	3.54	1.14	2.73	0.46	4.90	10.61	3.04	5.15	11.55
23	-0.51	3.65	-2.09	2.05	4.07	4.07	7.36	0.10	2.11	13.56
24	0.96	5.55	-1.85	3.23	5.88	5.71	5.81	1.36	1.11	13.28
25	-0.62	-0.10	1.42	-0.23	3.58	3.53	3.19	4.00	0.06	9.31
26	-0.91	5.38	0.99	-0.59	0.51	3.30	2.85	0.05	1.28	9.65
27	6.30	13.08	2.37	1.81	3.05	4.97	4.84	2.37	-2.90	10.33
28	0.86	11.14	3.38	4.98	4.18	5.98	11.25	5.17	-2.68	8.80
29	-1.54	10.45	1.31	2.67	3.48	4.06	4.61	-0.10	2.62	8.33
30	-0.71	10.23	0.11	2.25	2.78	4.63	6.88	1.02	-1.33	7.54
31	-1.72	11.58	3.55	4.98	5.55	5.15	9.15	1.26	0.56	9.05
32	0.51	10.21	0.26	2.40	7.04	5.71	8.00	4.38	-0.02	13.43
33	-1.20	9.24	4.37	5.72	7.72	6.87	4.34	1.50	1.43	14.06
34	4.26	8.36	5.41	1.50	6.53	8.57	4.64	0.43	3.90	10.69
35	8.16	12.40	8.82	5.66	10.10	12.10	6.25	0.49	-0.21	13.65
36	4.94	5.46	2.50	3.24	8.59	10.94	8.79	0.39	1.86	9.29
37	-1.64	6.42	1.06	5.25	11.20	9.15	8.88	-0.98	3.43	7.38
38	-0.86	11.38	3.45	6.14	11.57	9.65	4.08	-1.25	1.06	5.88
39	1.59	8.59	2.97	5.18	11.15	12.50	7.24	2.59	4.62	5.09
40	2.19	6.72	1.14	3.64	11.53	17.06	9.41	0.93	1.44	1.61
41	1.39	9.34	3.28	1.67	14.14	20.92	7.58	3.85	3.94	4.82
42	-0.80	4.05	5.65	9.63	15.68	19.19	5.74	2.21	1.29	2.86
43	1.95	6.25	4.73	7.26	14.74	18.43	9.31	3.36	-0.33	3.60
44	-0.99	3.55	2.03	2.84	10.26	14.22	10.69	1.88	2.25	3.11
45	-1.48	3.72	2.60	-0.46	9.56	16.78	12.82	2.65	4.46	9.39
46	-6.14	5.46	0.31	-1.52	9.51	15.03	9.65	1.33	4.44	13.08
47	-1.13	5.04	0.25	-1.82	12.81	14.76	13.01	-0.45	2.47	10.84
48	-6.14	2.02	-3.00	-2.84	6.31	14.56	11.48	2.26	-1.35	8.54
49	0.87	3.25	-2.00	-1.01	13.41	19.57	14.25	0.38	-4.44	9.34
50	-2.85	3.55	-1.69	-1.27	10.06	13.46	13.71	-1.67	-2.37	12.80
51	-0.52	1.08	-1.04	1.36	9.02	15.82	14.18	-3.29	2.34	13.51
52	3.87	0.72	-0.55	0.14	8.50	14.13	11.91	-0.24	0.44	7.88
53	1.90	-1.78	-4.20	0.39	7.78	17.36	11.60	0.59	-3.54	5.90
54	-1.10	-3.76	-4.09	-0.37	10.26	22.00	15.63	3.99	0.11	2.02
55	0.60	-2.50	-3.06	2.16	9.32	16.30	12.82	5.45	0.89	0.54
56	-0.60	-2.27	-5.77	-1.86	11.25	18.40	14.44	5.28	0.39	-0.24
57	-4.70	-2.31	-4.00	-1.17	10.33	14.39	11.53	4.12	1.24	6.36
58	-2.25	1.34	-0.29	4.25	10.19	10.90	4.54	0.64	-1.57	4.81
59	-2.36	-0.98	-4.62	2.07	7.22	12.22	3.43	2.45	2.12	10.59
60	-4.68	-0.72	-4.91	1.28	5.42	19.75	8.35	4.19	0.91	4.74
61	-4.24	-0.96	-4.67	-1.19	4.10	13.38	5.92	3.65	0.69	0.77
62	-2.40	2.87	-1.05	0.68	4.77	10.29	6.30	-2.21	2.06	-2.46
63	-2.52	0.06	-0.27	-1.16	1.95	8.87	5.02	1.52	4.16	-1.94
64	-3.50	0.74	-3.97	-3.92	2.40	16.08	7.83	-5.05	-2.14	0.40
65	-2.35	2.75	-0.79	-1.50	4.41	12.86	7.94	-1.68	-1.24	8.21
66	-2.97	-1.39	0.45	0.18	5.95	12.86	10.53	-2.18	2.41	3.77
67	-2.21	1.48	-1.98	-1.79	2.44	13.96	7.60	-3.72	2.02	0.72
68	-3.88	1.04	-2.87	-2.65	3.05	10.95	2.37	-1.39	2.97	0.97
69	-1.92	-0.13	-1.89	3.29	2.46	14.67	5.42	0.35	1.93	0.82
70	-1.64	-3.59	-2.85	1.08	0.51	12.71	2.08	-5.74	-2.26	2.58
71	-3.07	-1.18	-1.04	2.64	0.08	10.68	0.67	-4.50	-1.31	3.26
72	-4.27	1.02	-0.70	8.09	3.58	8.78	1.39	-4.67	-0.49	-0.78
73	-0.40	5.17	-1.07	8.04	6.52	14.16	3.14	-0.32	2.88	4.60
74	-2.85	2.25	-5.47	5.20	7.15	13.13	6.60	1.61	2.87	5.75
75	-1.67	0.40	-3.19	8.27	9.54	10.60	6.09	-1.08	1.02	2.87
76	-0.65	9.06	-2.91	6.74	7.83	13.89	11.09	1.20	2.60	0.77
77	-0.77	12.45	0.33	5.44	8.75	18.78	10.49	1.17	3.70	7.92
78	-3.92	7.47	2.05	5.11	5.19	13.40	8.81	4.10	1.76	4.94
79	-3.49	2.23	0.80	2.39	5.21	11.85	9.17	2.15	-1.83	8.46
80	-4.73	-2.48	2.14	6.01	3.44	9.59	10.68	3.50	0.67	12.89
81	-1.93	-1.07	0.78	6.06	4.29	10.61	7.02	-1.81	1.65	7.50
82	-3.76	-3.40	-0.57	2.51	2.55	10.27	5.91	-5.68	-2.04	8.36
83	-0.63	-3.96	-1.65	4.45	0.68	9.54	5.37	-0.85	-0.51	6.57
84	-4.19	-1.04	3.56	7.71	3.60	7.67	8.17	-3.15	-1.44	-3.80
85	-5.93	3.43	5.15	11.80	7.26	7.49	8.96	1.10	3.31	-3.03
86	-1.32	0.71	1.46	5.85	1.95	6.15	13.89	5.76	-1.02	-6.31
87	-3.67	2.85	1.26	8.12	6.55	8.54	14.63	4.72	2.87	-1.90
88	-3.50	4.78	2.10	1.46	5.97	9.62	13.48	2.26	0.92	-7.23
89	-5.83	2.20	0.28	2.30	7.45	8.53	12.92	3.85	6.87	-3.05
90	1.05	4.10	-1.37	2.05	7.75	8.72	15.28	4.97	0.78	-3.31
91	1.58	0.66	0.21	6.55	12.99	15.55	14.15	3.35	-2.47	-6.57
92	3.59	4.84	0.24	7.34	14.30	14.05	14.43	1.71	0.39	-4.23
93	0.04	3.30	0.28	8.82	11.21	10.66	14.85	2.70	2.03	-5.59
94	-0.90	-1.13	2.74	8.81	10.72	14.65	16.08	4.34	-0.51	-6.96
95	-1.79	-1.54	0.53	5.74	13.30	13.11	17.57	8.00	3.02	-6.50
96	-2.21	1.09	0.66	5.42	13.63	11.71	18.48	4.95	1.12	-2.06
97	-4.43	1.10	0.57	4.35	12.74	13.93	16.82	5.84	0.07	-3.59
98	-0.15	1.36	-0.02	4.50	12.25	11.45	17.90	4.75	1.64	-1.82
99	1.10	0.72	0.28	10.03	13.41	15.69	20.95	8.58	0.61	-1.74
100	7.18	2.27	3.02	7.96	12.56	14.55	25.57	12.23	0.41	-5.61
101	1.96	-2.03	1.03	6.14	9.77	15.73	19.61	11.76	1.48	-7.27
102	1.30	3.34	2.77	4.71	11.19	11.06	22.17	11.13	4.08	-8.00
103	-3.27	-0.36	3.04	6.30	11.67	13.03	25.14	11.50	1.55	-3.63
104	-4.08	-0.71	5.40	8.70	14.77	15.04	28.35	11.97	6.27	-1.23
105	0.15	-2.56	3.31	6.44	12.85	16.48	30.24	10.49	11.71	-0.80
106	3.12	0.27	6.18	5.32	14.25	17.71	32.83	8.19	10.19	6.88
107	3.45	-0.34	5.77	12.48	15.76	18.36	30.88	8.52	14.57	1.86
108	-0.07	-2.45	6.05	8.75	12.32	17.49	26.99	9.18	12.94	6.64
109	-2.64	0.02	5.92	9.47	14.19	15.32	25.08	5.97	12.77	5.94
110	-0.76	2.17	4.24	7.72	11.89	17.40	26.45	9.70	8.81	2.80
111	0.08	0.67	2.05	11.01	12.37	19.57	24.54	7.96	12.04	0.76
112	0.87	1.62	1.23	15.51	11.23	15.71	22.57	12.66	14.14	7.72
113	0.03	-0.67	-0.05	17.17	12.78	14.04	20.59	11.18	12.23	2.54
114	1.71	1.88	1.60	16.91	13.17	15.40	24.10	7.71	6.16	-2.67
115	5.40	-0.88	-0.51	14.55	14.49	13.98	28.58	8.96	6.10	-3.92
116	3.21	6.81	1.67	15.00	16.98	18.03	25.20	9.74	12.13	-1.28
117	7.21	3.75	3.59	16.58	17.37	17.08	31.38	12.87	12.44	3.34
118	1.71	3.23	1.96	14.53	18.29	19.81	26.76	9.69	6.60	4.55
119	0.03	5.67	2.26	10.42	13.20	17.94	32.84	14.64	8.31	2.96
120	2.58	6.60	1.85	12.78	17.44	16.79	30.94	15.39	10.74	1.66
121	2.25	3.19	4.46	7.91	19.94	20.95	36.32	15.64	8.42	-5.28
122	2.03	3.81	1.85	10.01	18.94	23.15	39.59	16.38	13.77	5.25
123	3.42	0.62	1.75	11.55	19.10	24.60	39.80	16.13	13.73	3.62
124	4.55	-4.09	-0.27	9.64	20.03	24.00	34.94	13.83	13.82	1.68
125	7.38	2.36	1.84	9.36	20.47	24.43	35.82	14.96	17.80	8.69
126	3.30	-0.63	2.23	10.93	20.62	23.80	31.48	13.10	18.33	6.27
127	1.71	-3.55	0.14	8.15	17.99	19.34	34.52	11.37	11.57	-2.17
128	3.98	1.63	2.98	10.30	17.30	22.16	32.09	13.10	5.94	-6.19
129	4.29	0.64	3.02	11.96	18.50	20.57	32.31	12.59	8.10	0.06
130	4.99	-0.49	-0.00	8.65	14.28	23.21	32.71	14.00	13.72	1.98
